code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_click,avg_clicks_per_day,max_clicks_day,active_days,sucess,engagement_level,no_engagement_flag,first_activity_day,pre_course_engaged,early_click,early_active_days
FFF,2013B,2280739,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,2950.0,6.497797356828194,148.0,50.0,0,High,0,-18.0,1.0,135.0,7.0
FFF,2013B,2281483,M,Scotland,HE Qualification,60-70%,35-55,0,70,N,Pass,5644.0,4.190051967334818,78.0,191.0,1,High,0,-16.0,1.0,536.0,15.0
FFF,2013B,2288454,M,East Midlands Region,Lower Than A Level,90-100%,0-35,1,120,N,Pass,2243.0,4.908096280087527,84.0,64.0,1,High,0,2.0,0.0,181.0,7.0
FFF,2013B,2288493,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
FFF,2013B,2327494,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Fail,1888.0,3.603053435114504,88.0,73.0,0,High,0,-8.0,1.0,48.0,7.0
FFF,2013B,2338255,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,1544.0,4.795031055900621,118.0,49.0,1,High,0,-18.0,1.0,34.0,3.0
FFF,2013B,2338422,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,2421.0,4.370036101083032,82.0,67.0,1,High,0,-12.0,1.0,269.0,4.0
FFF,2013B,2341415,F,South Region,HE Qualification,80-90%,35-55,1,120,N,Distinction,3264.0,3.9043062200956937,49.0,97.0,1,High,0,-18.0,1.0,123.0,3.0
FFF,2013B,2343293,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,2532.0,4.227045075125209,65.0,91.0,0,High,0,-18.0,1.0,483.0,13.0
FFF,2013B,2346679,M,South Region,A Level or Equivalent,80-90%,35-55,1,180,N,Pass,5812.0,4.687096774193549,132.0,151.0,1,High,0,-14.0,1.0,222.0,10.0
FFF,2013B,2348120,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,960.0,2.742857142857143,47.0,46.0,0,Medium,0,-18.0,1.0,160.0,9.0
FFF,2013B,2352280,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3481.0,3.7960741548527808,51.0,131.0,1,High,0,-4.0,1.0,312.0,13.0
FFF,2013B,2354732,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1746.0,3.492,81.0,102.0,0,High,0,-16.0,1.0,229.0,10.0
FFF,2013B,2362169,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1759.0,5.692556634304207,90.0,40.0,1,High,0,-13.0,1.0,18.0,2.0
FFF,2013B,2364565,F,London Region,A Level or Equivalent,10-20,0-35,1,150,N,Pass,5498.0,5.487025948103793,113.0,142.0,1,High,0,-18.0,1.0,266.0,7.0
FFF,2013B,2367887,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,70.0,2.2580645161290325,8.0,3.0,0,Low,0,-16.0,1.0,29.0,1.0
FFF,2013B,2375526,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,785.0,3.5520361990950224,49.0,20.0,0,Medium,0,-9.0,1.0,282.0,3.0
FFF,2013B,2381745,M,London Region,Lower Than A Level,0-10%,35-55,2,150,N,Withdrawn,2598.0,3.318007662835249,50.0,121.0,0,High,0,-18.0,1.0,556.0,14.0
FFF,2013B,2383921,M,London Region,HE Qualification,10-20,35-55,0,60,N,Pass,4677.0,4.412264150943396,80.0,146.0,1,High,0,-17.0,1.0,131.0,8.0
FFF,2013B,2387054,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,6738.0,3.926573426573426,65.0,211.0,1,High,0,-4.0,1.0,361.0,6.0
FFF,2013B,2389267,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,4467.0,4.0683060109289615,86.0,160.0,1,High,0,-18.0,1.0,207.0,10.0
FFF,2013B,2392327,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1389.0,4.480645161290322,96.0,33.0,0,Medium,0,-18.0,1.0,158.0,5.0
FFF,2013B,2395804,M,South West Region,Lower Than A Level,20-30%,35-55,1,120,N,Pass,2379.0,3.7821939586645454,60.0,99.0,1,High,0,1.0,0.0,89.0,3.0
FFF,2013B,2407762,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Fail,1305.0,3.604972375690608,75.0,60.0,0,Medium,0,-18.0,1.0,48.0,4.0
FFF,2013B,2413191,M,London Region,HE Qualification,0-10%,35-55,1,90,N,Pass,2683.0,3.741980474198048,78.0,86.0,1,High,0,-18.0,1.0,438.0,9.0
FFF,2013B,2419926,M,South Region,HE Qualification,80-90%,0-35,0,80,N,Pass,2391.0,4.869653767820774,84.0,86.0,1,High,0,-12.0,1.0,67.0,5.0
FFF,2013B,2424750,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,2804.0,3.768817204301076,92.0,81.0,1,High,0,-11.0,1.0,44.0,4.0
FFF,2013B,2434017,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,1286.0,3.5722222222222224,75.0,65.0,0,Medium,0,-12.0,1.0,166.0,7.0
FFF,2013B,2436089,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1954.0,3.9959100204498976,46.0,60.0,0,High,0,-13.0,1.0,306.0,7.0
FFF,2013B,2436873,F,London Region,No Formal quals,20-30%,35-55,0,135,N,Withdrawn,1433.0,4.713815789473684,94.0,32.0,0,High,0,1.0,0.0,171.0,5.0
FFF,2013B,2439239,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass,5398.0,4.601875532821825,113.0,161.0,1,High,0,-18.0,1.0,403.0,9.0
FFF,2013B,2441910,M,East Anglian Region,HE Qualification,70-80%,0-35,1,120,N,Fail,1045.0,5.097560975609756,107.0,34.0,0,Medium,0,-18.0,1.0,0.0,0.0
FFF,2013B,2445410,F,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,4306.0,5.599479843953186,82.0,96.0,1,High,0,-18.0,1.0,110.0,5.0
FFF,2013B,2446784,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
FFF,2013B,2457147,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,2878.0,3.5183374083129584,76.0,103.0,1,High,0,-18.0,1.0,107.0,6.0
FFF,2013B,2474925,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,497.0,3.708955223880597,56.0,15.0,0,Medium,0,-15.0,1.0,84.0,4.0
FFF,2013B,2479413,M,South East Region,HE Qualification,30-40%,35-55,0,90,N,Pass,5385.0,4.630266552020636,130.0,141.0,1,High,0,-12.0,1.0,746.0,12.0
FFF,2013B,2481646,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,3856.0,4.251378169790518,130.0,125.0,1,High,0,-18.0,1.0,90.0,5.0
FFF,2013B,2488251,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,2590.0,3.930197268588771,96.0,100.0,1,High,0,-16.0,1.0,203.0,8.0
FFF,2013B,2496748,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,1,120,N,Pass,3667.0,4.186073059360731,67.0,140.0,1,High,0,-18.0,1.0,245.0,6.0
FFF,2013B,2507271,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,1745.0,4.086651053864169,68.0,63.0,0,High,0,-14.0,1.0,265.0,9.0
FFF,2013B,2508403,F,South East Region,Lower Than A Level,40-50%,35-55,0,75,Y,Withdrawn,2289.0,4.461988304093567,55.0,53.0,0,High,0,-18.0,1.0,530.0,11.0
FFF,2013B,2510667,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,5838.0,4.557377049180328,120.0,183.0,1,High,0,-18.0,1.0,243.0,14.0
FFF,2013B,2514431,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,160,N,Pass,6880.0,3.911313246162592,122.0,225.0,1,High,0,-18.0,1.0,337.0,14.0
FFF,2013B,2514949,M,East Anglian Region,Lower Than A Level,10-20,35-55,1,60,N,Fail,6034.0,5.015793848711555,96.0,218.0,0,High,0,-18.0,1.0,449.0,14.0
FFF,2013B,2521655,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,9118.0,4.381547333012975,89.0,243.0,1,High,0,-18.0,1.0,998.0,15.0
FFF,2013B,2522335,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,N,Distinction,1257.0,2.793333333333333,68.0,84.0,1,Medium,0,-18.0,1.0,113.0,9.0
FFF,2013B,2525062,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,2897.0,4.533646322378717,76.0,99.0,1,High,0,-18.0,1.0,443.0,10.0
FFF,2013B,2532320,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,13769.0,6.16614420062696,218.0,235.0,1,High,0,-18.0,1.0,1400.0,15.0
FFF,2013B,2532323,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,1,150,N,Pass,2409.0,3.936274509803922,98.0,133.0,1,High,0,-18.0,1.0,194.0,10.0
FFF,2013B,2532652,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,259.0,2.78494623655914,30.0,12.0,0,Low,0,-14.0,1.0,103.0,4.0
FFF,2013B,2532840,M,Ireland,A Level or Equivalent,70-80%,35-55,1,120,N,Withdrawn,806.0,4.45303867403315,54.0,25.0,0,Medium,0,-1.0,1.0,22.0,2.0
FFF,2013B,2533504,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Distinction,6824.0,4.2045594577942085,80.0,235.0,1,High,0,-18.0,1.0,220.0,13.0
FFF,2013B,2546095,M,North Region,A Level or Equivalent,,0-35,2,150,N,Pass,2055.0,4.409871244635193,78.0,75.0,1,High,0,-3.0,1.0,100.0,4.0
FFF,2013B,2552831,M,Scotland,HE Qualification,0-10%,0-35,1,180,N,Fail,1079.0,3.895306859205776,55.0,51.0,0,Medium,0,-18.0,1.0,289.0,13.0
FFF,2013B,2553363,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Pass,5152.0,4.527240773286468,90.0,150.0,1,High,0,-18.0,1.0,363.0,10.0
FFF,2013B,2560595,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,3613.0,4.34777376654633,168.0,132.0,1,High,0,-3.0,1.0,454.0,11.0
FFF,2013B,2567054,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,3997.0,4.252127659574468,63.0,121.0,1,High,0,-12.0,1.0,386.0,9.0
FFF,2013B,2567288,M,North Region,Lower Than A Level,,0-35,0,90,N,Fail,1141.0,4.734439834024896,67.0,30.0,0,Medium,0,-12.0,1.0,316.0,8.0
FFF,2013B,2567561,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Pass,2700.0,3.8297872340425534,82.0,100.0,1,High,0,-18.0,1.0,222.0,10.0
FFF,2013B,2568893,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,1302.0,3.167883211678832,67.0,69.0,0,Medium,0,-18.0,1.0,240.0,11.0
FFF,2013B,2578992,M,North Region,A Level or Equivalent,,0-35,1,150,Y,Pass,2510.0,3.826219512195122,91.0,126.0,1,High,0,-18.0,1.0,99.0,4.0
FFF,2013B,2578996,M,London Region,HE Qualification,10-20,0-35,0,60,N,Pass,3284.0,5.7212543554006965,101.0,59.0,1,High,0,-12.0,1.0,294.0,4.0
FFF,2013B,2581800,M,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Withdrawn,195.0,3.679245283018868,38.0,7.0,0,Low,0,-15.0,1.0,163.0,4.0
FFF,2013B,2586748,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,58.0,2.32,10.0,4.0,0,Low,0,-18.0,1.0,0.0,0.0
FFF,2013B,2590999,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,Distinction,2787.0,3.771312584573749,148.0,126.0,1,High,0,-18.0,1.0,434.0,12.0
FFF,2013B,2599162,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1017.0,3.412751677852349,40.0,45.0,0,Medium,0,-15.0,1.0,75.0,5.0
FFF,2013B,2600887,M,Ireland,A Level or Equivalent,80-90%,35-55,0,90,N,Pass,2569.0,4.739852398523985,60.0,50.0,1,High,0,-11.0,1.0,457.0,5.0
FFF,2013B,2604212,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,8959.0,6.381054131054131,136.0,186.0,0,High,0,-11.0,1.0,270.0,8.0
FFF,2013B,2610837,M,Yorkshire Region,HE Qualification,50-60%,35-55,1,120,N,Withdrawn,184.0,5.257142857142857,37.0,5.0,0,Low,0,4.0,0.0,95.0,2.0
FFF,2013B,2613930,M,South West Region,Lower Than A Level,90-100%,0-35,0,75,Y,Distinction,4091.0,4.6173814898419865,94.0,131.0,1,High,0,-18.0,1.0,185.0,10.0
FFF,2013B,2617541,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,6357.0,4.636761487964989,84.0,133.0,1,High,0,-17.0,1.0,405.0,11.0
FFF,2013B,2623196,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,4212.0,3.774193548387097,72.0,140.0,1,High,0,-17.0,1.0,181.0,8.0
FFF,2013B,2623427,M,Scotland,Lower Than A Level,10-20,35-55,0,75,N,Pass,3750.0,4.093886462882096,71.0,145.0,1,High,0,-16.0,1.0,375.0,11.0
FFF,2013B,2628246,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,8.0,4.0,7.0,1.0,0,Low,0,0.0,0.0,8.0,1.0
FFF,2013B,2639410,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1749.0,3.416015625,74.0,96.0,0,High,0,-18.0,1.0,143.0,13.0
FFF,2013B,2642994,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,1,180,N,Withdrawn,511.0,3.2138364779874213,36.0,29.0,0,Medium,0,-18.0,1.0,61.0,3.0
FFF,2013B,2643574,M,London Region,HE Qualification,50-60%,35-55,1,90,N,Pass,4550.0,4.809725158562368,74.0,112.0,1,High,0,-18.0,1.0,511.0,11.0
FFF,2013B,2644664,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
FFF,2013B,2646317,M,South West Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,8782.0,4.032139577594123,132.0,233.0,1,High,0,-18.0,1.0,313.0,14.0
FFF,2013B,2647043,F,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,3733.0,4.695597484276729,171.0,125.0,0,High,0,-18.0,1.0,507.0,12.0
FFF,2013B,2650929,M,South East Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
FFF,2013B,2654409,F,Ireland,HE Qualification,,0-35,0,120,N,Pass,3437.0,5.776470588235294,107.0,95.0,1,High,0,-17.0,1.0,201.0,8.0
FFF,2013B,2657781,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,150,N,Pass,1346.0,3.9127906976744176,97.0,34.0,1,Medium,0,-15.0,1.0,17.0,2.0
FFF,2013B,2658271,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,243.0,2.2710280373831777,13.0,36.0,0,Low,0,-18.0,1.0,20.0,2.0
FFF,2013B,2672734,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,792.0,4.829268292682927,56.0,20.0,0,Medium,0,16.0,0.0,0.0,0.0
FFF,2013B,2676920,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,4083.0,4.693103448275863,96.0,116.0,1,High,0,-18.0,1.0,198.0,9.0
FFF,2013B,2678429,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,Y,Pass,5239.0,4.365833333333334,111.0,175.0,1,High,0,-14.0,1.0,142.0,5.0
FFF,2013B,2684993,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,2469.0,4.711832061068702,122.0,77.0,1,High,0,-17.0,1.0,306.0,8.0
FFF,2013B,2685154,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,17.0,1.7,5.0,1.0,0,Low,0,-3.0,1.0,0.0,0.0
FFF,2013B,2686074,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,2343.0,3.1705006765899864,90.0,108.0,1,High,0,-18.0,1.0,260.0,10.0
FFF,2013B,2686866,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,402.0,2.9558823529411766,20.0,22.0,0,Medium,0,-15.0,1.0,72.0,4.0
FFF,2013B,2686875,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,3419.0,5.775337837837838,102.0,59.0,1,High,0,-18.0,1.0,36.0,2.0
FFF,2013B,2687045,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,4603.0,4.434489402697495,59.0,85.0,0,High,0,-18.0,1.0,751.0,14.0
FFF,2013B,2688202,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,90,N,Withdrawn,281.0,2.322314049586777,35.0,18.0,0,Low,0,-11.0,1.0,70.0,4.0
FFF,2013B,2691740,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,2811.0,6.773493975903614,108.0,64.0,0,High,0,-5.0,1.0,16.0,2.0
FFF,2013J,26247,M,South East Region,HE Qualification,80-90%,35-55,2,60,N,Fail,478.0,3.22972972972973,29.0,18.0,0,Medium,0,-11.0,1.0,109.0,6.0
FFF,2013J,29335,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,8840.0,4.485032978183663,76.0,230.0,1,High,0,-18.0,1.0,452.0,13.0
FFF,2013J,29769,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,1608.0,3.8840579710144927,50.0,71.0,0,High,0,-18.0,1.0,128.0,7.0
FFF,2013J,32221,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1133.0,3.814814814814815,45.0,48.0,0,Medium,0,-3.0,1.0,95.0,4.0
FFF,2013J,33600,F,London Region,A Level or Equivalent,40-50%,35-55,0,150,N,Withdrawn,481.0,3.536764705882353,50.0,21.0,0,Medium,0,-18.0,1.0,14.0,4.0
FFF,2013J,34731,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,681.0,3.212264150943396,59.0,33.0,0,Medium,0,-11.0,1.0,139.0,4.0
FFF,2013J,39882,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,1761.0,4.696,91.0,44.0,0,High,0,-5.0,1.0,13.0,1.0
FFF,2013J,42616,F,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,4093.0,3.5966608084358525,69.0,163.0,1,High,0,-17.0,1.0,302.0,9.0
FFF,2013J,43958,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,3318.0,3.375381485249237,76.0,93.0,0,High,0,-18.0,1.0,710.0,15.0
FFF,2013J,47924,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,34.0,2.6153846153846154,4.0,2.0,0,Low,0,44.0,0.0,0.0,0.0
FFF,2013J,49670,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,33.0,6.6,24.0,1.0,0,Low,0,4.0,0.0,33.0,1.0
FFF,2013J,50487,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,Pass,5021.0,5.076845298281092,346.0,131.0,1,High,0,-18.0,1.0,327.0,8.0
FFF,2013J,51485,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction,2750.0,4.135338345864661,68.0,87.0,1,High,0,-17.0,1.0,12.0,2.0
FFF,2013J,51576,F,London Region,Lower Than A Level,10-20,0-35,0,90,N,Distinction,6101.0,6.082751744765703,141.0,105.0,1,High,0,-17.0,1.0,69.0,10.0
FFF,2013J,53166,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,2861.0,5.826883910386965,72.0,64.0,1,High,0,-6.0,1.0,79.0,3.0
FFF,2013J,53626,M,Scotland,HE Qualification,30-40%,35-55,0,60,Y,Fail,39.0,2.7857142857142856,11.0,4.0,0,Low,0,-12.0,1.0,0.0,0.0
FFF,2013J,54739,M,Yorkshire Region,Lower Than A Level,,0-35,1,180,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
FFF,2013J,54882,M,Scotland,Lower Than A Level,30-40%,0-35,1,60,N,Fail,498.0,2.9642857142857144,38.0,44.0,0,Medium,0,-18.0,1.0,3.0,3.0
FFF,2013J,55013,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,604.0,2.99009900990099,25.0,35.0,0,Medium,0,-17.0,1.0,108.0,4.0
FFF,2013J,55419,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,275.0,3.3536585365853657,68.0,11.0,0,Low,0,-13.0,1.0,96.0,4.0
FFF,2013J,57844,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1972.0,4.64,96.0,64.0,1,High,0,-18.0,1.0,40.0,4.0
FFF,2013J,58077,M,North Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,37.0,1.761904761904762,6.0,5.0,0,Low,0,-13.0,1.0,5.0,1.0
FFF,2013J,58640,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,Pass,1784.0,2.8006279434850865,79.0,113.0,1,High,0,-17.0,1.0,52.0,5.0
FFF,2013J,63295,M,South Region,HE Qualification,90-100%,35-55,0,150,N,Pass,1210.0,4.979423868312757,98.0,44.0,1,Medium,0,-15.0,1.0,102.0,5.0
FFF,2013J,64388,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,4596.0,4.049339207048458,216.0,156.0,0,High,0,-18.0,1.0,814.0,13.0
FFF,2013J,66451,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1161.0,3.948979591836735,97.0,33.0,1,Medium,0,-14.0,1.0,43.0,2.0
FFF,2013J,68107,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,4255.0,4.147173489278752,59.0,116.0,1,High,0,-8.0,1.0,70.0,6.0
FFF,2013J,69346,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,1458.0,5.7176470588235295,70.0,32.0,0,High,0,-18.0,1.0,156.0,4.0
FFF,2013J,70495,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,7252.0,4.208937899013349,83.0,193.0,1,High,0,-18.0,1.0,553.0,13.0
FFF,2013J,71252,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,1194.0,3.640243902439024,89.0,37.0,1,Medium,0,-14.0,1.0,45.0,6.0
FFF,2013J,71897,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,261.0,2.868131868131868,16.0,17.0,0,Low,0,-16.0,1.0,92.0,7.0
FFF,2013J,72864,F,Yorkshire Region,Lower Than A Level,10-20,35-55,2,60,N,Pass,1423.0,4.3121212121212125,77.0,42.0,1,Medium,0,-7.0,1.0,206.0,4.0
FFF,2013J,77744,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,2273.0,3.826599326599327,65.0,84.0,1,High,0,-16.0,1.0,8.0,2.0
FFF,2013J,77746,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,110.0,3.6666666666666665,21.0,8.0,0,Low,0,19.0,0.0,0.0,0.0
FFF,2013J,79261,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,2073.0,4.3097713097713095,72.0,59.0,1,High,0,-9.0,1.0,155.0,6.0
FFF,2013J,81536,M,Scotland,Lower Than A Level,80-90%,35-55,1,60,N,Fail,474.0,2.7085714285714286,56.0,29.0,0,Medium,0,-18.0,1.0,138.0,7.0
FFF,2013J,86669,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,220,N,Pass,2284.0,4.285178236397749,146.0,88.0,1,High,0,-18.0,1.0,33.0,2.0
FFF,2013J,87042,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
FFF,2013J,88781,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Fail,888.0,3.041095890410959,34.0,52.0,0,Medium,0,-13.0,1.0,54.0,4.0
FFF,2013J,90901,M,South Region,HE Qualification,20-30%,35-55,0,120,N,Distinction,2315.0,4.557086614173229,83.0,91.0,1,High,0,-15.0,1.0,52.0,5.0
FFF,2013J,91629,M,Wales,A Level or Equivalent,20-30%,0-35,2,60,Y,Fail,1657.0,5.26031746031746,163.0,35.0,0,High,0,-18.0,1.0,142.0,7.0
FFF,2013J,95746,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass,936.0,5.7073170731707314,118.0,27.0,1,Medium,0,1.0,0.0,1.0,1.0
FFF,2013J,100064,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,6514.0,3.991421568627451,74.0,195.0,1,High,0,-14.0,1.0,267.0,8.0
FFF,2013J,100788,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass,4395.0,3.488095238095238,54.0,184.0,1,High,0,-18.0,1.0,171.0,9.0
FFF,2013J,101217,M,London Region,A Level or Equivalent,40-50%,35-55,1,90,Y,Withdrawn,717.0,1.8151898734177208,17.0,51.0,0,Medium,0,-18.0,1.0,225.0,10.0
FFF,2013J,101420,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,5766.0,5.134461264470169,327.0,136.0,1,High,0,-11.0,1.0,596.0,9.0
FFF,2013J,102028,M,South Region,A Level or Equivalent,90-100%,35-55,1,60,N,Distinction,4382.0,3.7041420118343193,97.0,182.0,1,High,0,-18.0,1.0,208.0,7.0
FFF,2013J,102343,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,3825.0,4.416859122401847,160.0,146.0,1,High,0,-18.0,1.0,149.0,10.0
FFF,2013J,104213,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,2245.0,3.917975567190227,93.0,98.0,1,High,0,-3.0,1.0,273.0,8.0
FFF,2013J,105629,M,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,5925.0,4.117442668519805,119.0,183.0,1,High,0,-18.0,1.0,96.0,6.0
FFF,2013J,106690,M,South Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,188.0,4.2727272727272725,29.0,3.0,0,Low,0,9.0,0.0,177.0,2.0
FFF,2013J,107028,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Fail,666.0,2.280821917808219,66.0,43.0,0,Medium,0,-18.0,1.0,54.0,4.0
FFF,2013J,107084,M,London Region,HE Qualification,0-10%,35-55,0,200,N,Fail,1493.0,3.52122641509434,85.0,70.0,0,High,0,-4.0,1.0,118.0,7.0
FFF,2013J,110881,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,5032.0,3.721893491124261,85.0,160.0,1,High,0,-11.0,1.0,337.0,10.0
